"","TripPurpose","Mode","Driver","Transfer","Gender","Age","Marriage","Occupation","EducationLevel","HHSize","HHChildren","HHWorker","HHIncome","HHCarOwnership","HHScooterOwnership","HHLicenses","HHScooterLicenses","PersonalCarLicense","ScooterLicense","Car_avail","Scooter_avail","LongDistTrain_avail","Taxi_avail","MRT_avail","Bus_avail","Bike_avail","Walk_avail","Cost_Car","Cost_Scooter","Cost_LongDistTrain","Cost_Taxi","Cost_MRT","Cost_Bus","Cost_Bike","Cost_Walk","TravelTime_Car","TravelTime_Scooter","TravelTime_LongDistTrain","TravelTime_Taxi","TravelTime_MRT","TravelTime_Bus","TravelTime_Bike","TravelTime_Walk","InVehTime_Car","InVehTime_Scooter","InVehTime_LongDistTrain","InVehTime_Taxi","InVehTime_MRT","InVehTime_Bus","InVehTime_Bike","InVehTime_Walk","OutOfVehTime_Car","OutOfVehTime_Scooter","OutOfVehTime_LongDistTrain","OutOfVehTime_Taxi","OutOfVehTime_MRT","OutOfVehTime_Bus","OutOfVehTime_Bike","OutOfVehTime_Walk","AETime_Car","AETime_Scooter","AETime_LongDistTrain","AETime_Taxi","AETime_MRT","AETime_Bus","AETime_Bike","AETime_Walk","WaitTime_Car","WaitTime_Scooter","WaitTime_LongDistTrain","WaitTime_Taxi","WaitTime_MRT","WaitTime_Bus","WaitTime_Bike","WaitTime_Walk","VOT_Car","VOT_Scooter","VOT_LongDistTrain","VOT_Taxi","VOT_MRT","VOT_Bus","VOT_Bike","VOT_Walk","InVehVOT_Car","InVehVOT_Scooter","InVehVOT_LongDistTrain","InVehVOT_Taxi","InVehVOT_MRT","InVehVOT_Bus","InVehVOT_Bike","InVehVOT_Walk","OutVehVOT_Car","OutVehVOT_Scooter","OutVehVOT_LongDistTrain","OutVehVOT_Taxi","OutVehVOT_MRT","OutVehVOT_Bus","OutVehVOT_Bike","OutVehVOT_Walk","Weight","City"
"122",1,1,1,0,1,5,1,3,3,4,0,2,350000,2,1,3,2,1,1,1,1,0,1,1,1,1,1,7.5,8.18,5,102.5,18.8,15,2.5,0,15,12.63,56.7321428571429,12.4,30.4933249895703,29.328190743338,22.7666666666667,75,5,5,1.875,5,4.41176470588235,6.52173913043478,12.5,75,10,7.63,54.8571428571429,7.4,26.0815602836879,22.8064516129032,10.2666666666667,75,10,7.63,38.5714285714286,1.6,21.613475177305,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,105.75,87.8018,315.540178571429,134.726,241.139299123905,153.459467040673,132.321,589.5,27.15,27.83,12.36875,122.15,36.1382352941176,40.6304347826087,51.625,0,78.6,59.9718,303.171428571429,12.576,205.001063829787,112.829032258065,80.696,589.5,2.136,2
"123",1,5,0,1,0,5,1,3,3,2,0,1,30000,0,0,0,0,1,1,0,0,0,1,1,1,1,1,104.269503546099,22.68,34,465,30,30,20,0,42.1276595744681,41.63,67.6071428571429,41.4,60,67.1542776998597,95.2666666666667,510,34,34,12.75,34,30,44.3478260869565,85,510,8.12765957446809,7.63,54.8571428571429,7.4,30,22.8064516129032,10.2666666666667,510,8.12765957446809,7.63,38.5714285714286,1.6,20,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,10,8.45161290322581,0,0,301.772907801418,216.2718,387.278928571429,611.196,383.7,317.115988779804,434.746,4008.6,237.889503546099,156.3,84.1075,598.62,147.9,204.286956521739,354.05,0,63.8834042553192,59.9718,303.171428571429,12.576,235.8,112.829032258065,80.696,4008.6,2.119,1
"124",5,3,0,0,0,3,0,3,3,2,0,2,125000,0,1,3,3,1,1,0,1,1,1,1,1,1,1,293.269503546099,85.68,30,2040,52.9,100,20,0,168.127659574468,167.63,90,167.4,161.805649919542,231.502103786816,410.266666666667,1500,160,160,60,160,141.176470588235,208.695652173913,400,1500,8.12765957446809,7.63,30,7.4,20.629179331307,22.8064516129032,10.2666666666667,1500,8.12765957446809,7.63,20,1.6,16.161094224924,14.3548387096774,10.2666666666667,0,0,0,10,5.8,4.46808510638298,8.45161290322581,0,0,985.952907801418,774.4518,501.6,2681.376,769.868878955838,1033.00294530154,1672.696,11790,922.069503546099,714.48,265.8,2668.8,607.723529411765,920.173913043478,1592,0,63.8834042553192,59.9717999999999,235.8,12.576,162.145349544073,112.829032258064,80.6959999999999,11790,2.801,2
"125",1,5,0,1,0,5,1,3,3,2,0,2,30000,0,0,2,0,1,0,0,0,0,1,1,1,1,1,104.269503546099,22.68,34,465,37,30,20,0,42.1276595744681,41.63,67.6071428571429,41.4,53,67.1542776998597,95.2666666666667,510,34,34,12.75,34,30,44.3478260869565,85,510,8.12765957446809,7.63,54.8571428571429,7.4,23,22.8064516129032,10.2666666666667,510,8.12765957446809,7.63,38.5714285714286,1.6,20,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,301.772907801418,216.2718,387.278928571429,611.196,335.68,317.115988779804,434.746,4008.6,237.889503546099,156.3,84.1075,598.62,154.9,204.286956521739,354.05,0,63.8834042553192,59.9718,303.171428571429,12.576,180.78,112.829032258065,80.696,4008.6,2.119,1
"126",1,2,1,0,0,2,0,3,3,2,0,2,15000,0,0,0,0,0,1,0,1,0,1,1,1,1,1,68.2695035460993,5,10,165,19.9,15,2.5,0,18.1276595744681,16,58.6071428571429,17.4,32.0715434304563,35.8499298737728,35.2666666666667,150,10,10,3.75,10,8.82352941176471,13.0434782608696,25,150,8.12765957446809,6,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,150,8.12765957446809,6,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,171.452907801418,91.46,327.908928571429,216.876,237.305860775151,179.089901823282,181.446,1179,107.569503546099,44.3,24.7375,204.3,54.5764705882353,66.2608695652174,100.75,0,63.8834042553192,47.16,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,1179,1,1
"127",3,8,0,0,0,3,1,3,2,4,0,4,50000,1,1,3,3,0,0,1,1,0,1,1,1,1,1,54.2695035460993,6.01333333333333,0.666666666666667,48.3333333333333,17.8466666666667,15,2.5,0,8.79432624113475,8.29666666666667,55.1071428571429,8.06666666666667,23.8362493128092,23.6760168302945,11.9333333333333,10,0.666666666666667,0.666666666666667,0.25,0.666666666666667,0.588235294117647,0.869565217391304,1.66666666666667,10,8.12765957446809,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,10,8.12765957446809,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,120.772907801418,68.6051333333333,304.820595238095,63.5293333333333,202.887821559465,131.246423562412,89.746,78.6,56.8895035460993,8.63333333333333,1.64916666666667,50.9533333333333,20.158431372549,18.4173913043478,9.05,0,63.8834042553192,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,78.6,2.801,1
"128",1,1,1,0,0,4,1,3,3,5,0,2,350000,2,0,2,2,1,1,1,0,0,1,1,1,1,1,15,10.68,10,165,19.9,15,2.5,0,12,17.63,58.6071428571429,17.4,31.9378151260504,35.8499298737728,35.2666666666667,150,10,10,3.75,10,8.82352941176471,13.0434782608696,25,150,2,7.63,54.8571428571429,7.4,23.1142857142857,22.8064516129032,10.2666666666667,150,2,7.63,38.5714285714286,1.6,15.7142857142857,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,7.4,8.45161290322581,0,0,70.02,109.9518,327.908928571429,216.876,236.254756302521,179.089901823282,181.446,1179,54.3,49.98,24.7375,204.3,54.5764705882353,66.2608695652174,100.75,0,15.72,59.9718,303.171428571429,12.576,181.678285714286,112.829032258065,80.696,1179,3.536,4
"129",1,2,1,0,1,4,1,3,5,4,2,2,50000,1,1,2,1,1,1,1,1,1,1,1,1,1,1,98.2695035460993,15,30,415,24.3,30,20,0,38.1276595744681,48,66.1071428571429,37.4,50.020995871007,61.9368863955119,85.2666666666667,450,30,30,11.25,30,26.4705882352941,39.1304347826087,75,450,8.12765957446809,18,54.8571428571429,7.4,23.5504076357129,22.8064516129032,10.2666666666667,450,8.12765957446809,18,38.5714285714286,1.6,19.0823225293299,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,8.45161290322581,0,0,280.052907801418,274.38,377.383928571429,545.476,313.435615781409,296.611640953717,395.446,3537,216.169503546099,132.9,74.2125,532.9,128.329411764706,183.782608695652,314.75,0,63.8834042553191,141.48,303.171428571429,12.576,185.106204016703,112.829032258065,80.696,3537,2.93,2
"130",1,5,0,1,0,4,1,3,3,4,2,2,70000,1,2,2,2,1,1,1,1,0,1,1,1,1,1,104.269503546099,22.68,34,465,30,30,20,0,42.1276595744681,41.63,67.6071428571429,41.4,52,67.1542776998597,95.2666666666667,510,34,34,12.75,34,30,44.3478260869565,85,510,8.12765957446809,7.63,54.8571428571429,7.4,22,22.8064516129032,10.2666666666667,510,8.12765957446809,7.63,38.5714285714286,1.6,20,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,2,8.45161290322581,0,0,301.772907801418,216.2718,387.278928571429,611.196,320.82,317.115988779804,434.746,4008.6,237.889503546099,156.3,84.1075,598.62,147.9,204.286956521739,354.05,0,63.8834042553192,59.9718,303.171428571429,12.576,172.92,112.829032258065,80.696,4008.6,3.536,1
"131",1,5,0,0,0,3,0,3,3,1,0,1,50000,0,0,0,0,1,1,0,0,1,1,1,1,1,1,95.7695035460993,19.8466666666667,28.3333333333333,394.166666666667,25,30,20,0,36.4609929078014,35.9633333333333,65.4821428571429,35.7333333333333,33,59.7629733520337,81.1,425,28.3333333333333,28.3333333333333,10.625,28.3333333333333,25,36.9565217391304,70.8333333333333,425,8.12765957446809,7.63,54.8571428571429,7.4,8,22.8064516129032,10.2666666666667,425,8.12765957446809,7.63,38.5714285714286,1.6,6,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,2,8.45161290322581,0,0,271.002907801418,191.168466666667,373.261011904762,518.092666666667,186.13,288.068162692847,379.071,3340.5,207.119503546099,131.196666666667,70.0895833333333,505.516666666667,123.25,175.239130434783,298.375,0,63.8834042553192,59.9718,303.171428571429,12.576,62.88,112.829032258065,80.696,3340.5,2.801,2
"132",5,6,0,1,0,3,1,3,4,3,1,2,50000,0,1,2,2,1,1,0,1,0,1,1,1,1,1,99.2695035460993,21.0133333333333,30.6666666666667,423.333333333333,24.4466666666667,15,20,0,38.7943262411348,38.2966666666667,66.3571428571429,38.0666666666667,50.3068375481034,54,86.9333333333333,460,30.6666666666667,30.6666666666667,11.5,30.6666666666667,27.0588235294118,40,76.6666666666667,460,8.12765957446809,7.63,54.8571428571429,7.4,23.2480140186916,14,10.2666666666667,460,8.12765957446809,7.63,38.5714285714286,1.6,19.3480140186916,6,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8,0,0,283.672907801418,201.505133333333,379.033095238095,556.429333333333,313.517233324171,282.24,401.996,3615.6,219.789503546099,141.533333333333,75.8616666666667,543.853333333333,130.787843137255,172.2,321.3,0,63.8834042553191,59.9718,303.171428571429,12.576,182.729390186916,110.04,80.696,3615.6,2.801,1
"133",1,2,1,0,0,5,1,3,1,3,0,2,125000,1,2,2,2,1,1,1,1,0,1,1,1,1,1,60.7695035460993,2.5,5,102.5,18.8,15,2.5,0,13.1276595744681,8,56.7321428571429,12.4,27.5260504201681,29.328190743338,22.7666666666667,75,5,5,1.875,5,4.41176470588235,6.52173913043478,12.5,75,8.12765957446809,3,54.8571428571429,7.4,23.1142857142857,22.8064516129032,10.2666666666667,75,8.12765957446809,3,38.5714285714286,1.6,15.7142857142857,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,7.4,8.45161290322581,0,0,144.302907801418,45.73,315.540178571429,134.726,217.816521008403,153.459467040673,132.321,589.5,80.4195035460993,22.15,12.36875,122.15,36.1382352941176,40.6304347826087,51.625,0,63.8834042553192,23.58,303.171428571429,12.576,181.678285714286,112.829032258065,80.696,589.5,2.119,4
"134",1,5,0,0,0,2,0,3,3,1,0,1,30000,0,0,0,0,1,0,0,0,0,1,1,1,1,1,104.269503546099,22.68,34,465,30,30,20,0,42.1276595744681,41.63,67.6071428571429,41.4,46,67.1542776998597,95.2666666666667,510,34,34,12.75,34,30,44.3478260869565,85,510,8.12765957446809,7.63,54.8571428571429,7.4,16,22.8064516129032,10.2666666666667,510,8.12765957446809,7.63,38.5714285714286,1.6,13,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,301.772907801418,216.2718,387.278928571429,611.196,273.66,317.115988779804,434.746,4008.6,237.889503546099,156.3,84.1075,598.62,147.9,204.286956521739,354.05,0,63.8834042553192,59.9718,303.171428571429,12.576,125.76,112.829032258065,80.696,4008.6,1,1
"136",1,6,0,0,0,5,1,3,2,2,0,1,70000,1,1,2,2,1,1,1,1,0,1,1,1,1,1,82.0195035460993,15.2633333333333,19.1666666666667,279.583333333333,21.9166666666667,15,20,0,27.2943262411348,26.7966666666667,62.0446428571429,26.5666666666667,40.1597787245739,40,58.1833333333333,287.5,19.1666666666667,19.1666666666667,7.1875,19.1666666666667,16.9117647058824,25,47.9166666666667,287.5,8.12765957446809,7.63,54.8571428571429,7.4,23.2480140186916,15,10.2666666666667,287.5,8.12765957446809,7.63,38.5714285714286,1.6,19.3480140186916,10,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,5,0,0,221.227907801418,150.560133333333,350.584970238095,367.484333333333,271.1092921477,231.15,289.0085,2259.75,157.344503546099,90.5883333333333,47.4135416666667,354.908333333333,88.3799019607843,113.25,208.3125,0,63.8834042553191,59.9718,303.171428571429,12.576,182.729390186916,117.9,80.696,2259.75,2.119,1
"137",1,2,1,0,1,2,0,3,3,3,0,3,90000,1,1,2,2,1,1,1,1,0,1,1,1,1,1,83.2695035460993,10,20,290,22.1,30,12.5,0,28.1276595744681,26,62.3571428571429,27.4,40.895072842221,48.8934081346424,60.2666666666667,300,20,20,7.5,20,17.6470588235294,26.0869565217391,50,300,8.12765957446809,6,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,300,8.12765957446809,6,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,225.752907801418,135.76,352.646428571429,381.176,274.182331363386,245.350771388499,289.696,2358,161.869503546099,88.6,49.475,368.6,91.4529411764706,132.521739130435,209,0,63.8834042553192,47.16,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,2358,1.109,1
"138",1,5,0,0,1,2,0,3,4,3,0,3,50000,1,3,2,3,1,1,1,1,0,1,1,1,1,1,54.9695035460993,6.24666666666667,1.13333333333333,54.1666666666667,25,15,2.5,0,9.26099290780142,8.76333333333333,55.2821428571429,8.53333333333333,13,24.2847124824684,13.1,17,1.13333333333333,1.13333333333333,0.425,1.13333333333333,1,1.47826086956522,2.83333333333333,17,8.12765957446809,7.63,54.8571428571429,7.4,12,22.8064516129032,10.2666666666667,17,8.12765957446809,7.63,38.5714285714286,1.6,10,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,2,8.45161290322581,0,0,123.306907801418,70.6724666666667,305.975011904762,71.1966666666667,123.25,133.638597475456,94.331,133.62,59.4235035460993,10.7006666666667,2.80358333333333,58.6206666666667,28.93,20.8095652173913,13.635,0,63.8834042553191,59.9718,303.171428571429,12.576,94.32,112.829032258065,80.696,133.62,1.109,1
"139",1,5,0,1,0,2,0,3,3,5,0,4,30000,1,1,2,2,0,0,1,1,1,1,1,1,1,1,83.8695035460993,15.88,20.4,295,52,30,12.5,0,28.5276595744681,28.03,62.5071428571429,27.8,46,49.4151472650771,61.2666666666667,306,20.4,20.4,7.65,20.4,18,26.6086956521739,51,306,8.12765957446809,7.63,54.8571428571429,7.4,28,22.8064516129032,10.2666666666667,306,8.12765957446809,7.63,38.5714285714286,1.6,25,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,227.924907801418,156.0238,353.635928571429,387.748,342.82,247.401206171108,293.626,2405.16,164.041503546099,96.052,50.4645,375.172,122.74,134.572173913043,212.93,0,63.8834042553191,59.9718,303.171428571429,12.576,220.08,112.829032258065,80.696,2405.16,1,2
"140",1,5,0,0,0,2,0,3,3,1,0,1,90000,0,0,0,0,0,1,0,0,0,1,1,1,1,1,104.269503546099,22.68,34,465,24,30,20,0,42.1276595744681,41.63,67.6071428571429,41.4,55,67.1542776998597,95.2666666666667,510,34,34,12.75,34,30,44.3478260869565,85,510,8.12765957446809,7.63,54.8571428571429,7.4,25,22.8064516129032,10.2666666666667,510,8.12765957446809,7.63,38.5714285714286,1.6,20,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,5,8.45161290322581,0,0,301.772907801418,216.2718,387.278928571429,611.196,338.4,317.115988779804,434.746,4008.6,237.889503546099,156.3,84.1075,598.62,141.9,204.286956521739,354.05,0,63.8834042553192,59.9718,303.171428571429,12.576,196.5,112.829032258065,80.696,4008.6,1,1
"141",1,1,0,0,1,5,1,3,2,3,1,1,50000,1,1,2,2,1,1,1,1,0,1,1,1,1,1,37.5,18.18,25,352.5,23.2,30,20,0,35,32.63,64.2321428571429,32.4,45.3068375481034,55.4151472650771,72.7666666666667,375,25,25,9.375,25,22.0588235294118,32.6086956521739,62.5,375,10,7.63,54.8571428571429,7.4,23.2480140186916,22.8064516129032,10.2666666666667,375,10,7.63,38.5714285714286,1.6,19.3480140186916,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3.9,8.45161290322581,0,0,214.35,176.4018,365.015178571429,463.326,292.620566657504,270.981206171108,346.321,2947.5,135.75,116.43,61.84375,450.75,109.891176470588,158.152173913043,265.625,0,78.6,59.9718,303.171428571429,12.576,182.729390186916,112.829032258065,80.696,2947.5,2.136,1
"142",1,6,0,0,0,2,0,3,3,2,0,2,90000,0,0,1,1,1,1,0,0,0,1,1,1,1,1,87.7695035460993,17.18,23,327.5,22.76,15,20,0,31.1276595744681,30.63,63.4821428571429,30.4,46.3756779307468,60,67.7666666666667,345,23,23,8.625,23,20.2941176470588,30,57.5,345,8.12765957446809,7.63,54.8571428571429,7.4,26.0815602836879,30,10.2666666666667,345,8.12765957446809,7.63,38.5714285714286,1.6,21.613475177305,20,10.2666666666667,0,0,0,16.2857142857143,5.8,4.46808510638298,10,0,0,242.042907801418,167.5418,360.067678571429,430.466,307.516946182728,368.7,326.671,2711.7,178.159503546099,107.57,56.89625,417.89,102.515882352941,132.9,245.975,0,63.8834042553192,59.9718,303.171428571429,12.576,205.001063829787,235.8,80.696,2711.7,1,2
"143",1,5,0,1,1,5,1,3,3,5,2,2,90000,0,4,3,4,1,1,0,1,0,1,1,1,1,1,87.2695035460993,17.0133333333333,22.6666666666667,323.333333333333,25,30,12.5,0,30.7943262411348,30.2966666666667,63.3571428571429,30.0666666666667,45,52.3716690042076,66.9333333333333,340,22.6666666666667,22.6666666666667,8.5,22.6666666666667,20,29.5652173913043,56.6666666666667,340,8.12765957446809,7.63,54.8571428571429,7.4,25,22.8064516129032,10.2666666666667,340,8.12765957446809,7.63,38.5714285714286,1.6,22,14.3548387096774,10.2666666666667,0,0,0,16.2857142857143,5.8,3,8.45161290322581,0,0,240.232907801418,166.065133333333,359.243095238095,424.989333333333,300.1,259.020336605891,315.896,2672.4,176.349503546099,106.093333333333,56.0716666666667,412.413333333333,103.6,146.191304347826,235.2,0,63.8834042553191,59.9718,303.171428571429,12.576,196.5,112.829032258065,80.696,2672.4,2.136,1
